,dprst_flow,hru_id_reg,hru_elev,hru_area,covden_win,dprst_area,sro_to_dpr,rad_trncf,covden_sum,hru_id_nat,hru_y,tmax_adj,hru_x,dprst_seep,soil_rechr,hru_deplcr,region,tmin_adj,hru_id,fastcoef_l,felev,dprst_se_1,jh_coef_hr,gwflow_coe,hru_percen,hru_aspect,snarea_thr,soil_moist,slowcoef_l,soil_type,srain_intc,snow_intcp,hru_lat,soil2gw_ma,flulc,wrain_intc,fflux,cov_type,hru_slope
0,0.010004264719461,6192.0,2971.0,23781.98260380725,0.157143727009772,901.1658973113376,0.17261470549726,0.532467492364987,0.282906970977783,61775.0,2412071.4904836398,-1.0,-1107209.9717207588,0.300437281116265,1.150065660476685,1,10U,-1.0,6192,0.010004264719461,1.0,0.300437281116265,12.338686417225,0.00500213235973,0.0,32.57549414753113,42.864174600000005,1.441570401191711,0.00500213235973,1,0.043942728042603,0.063852195739746,43.96991761800007,0.100000001192216,1.0,0.043805246353149,1.00010287489,3,0.399318277835846
1,0.010004785963788,6194.0,2885.0,20473.53197496903,0.086763036551747,711.7975482688238,0.947506761233423,0.74368650019939,0.204021759033203,61777.0,2420961.809320042,1.8,-1112854.2761915457,0.300397534185538,1.100896596908569,1,10U,1.8,6194,0.010004785963788,1.0,0.300397534185538,12.620838657224999,0.005002392981894,0.0,237.60065996549656,41.4534134,1.249254107475281,0.005002392981894,1,0.042268300056458,0.053177289962769,44.041385708000064,0.100000000965017,1.0,0.042228765487671,0.999891385808,3,0.413951486349106
2,0.01098688999869,6199.0,2440.0,20.71448484670972,0.120165002169114,0.0,0.0,0.636703493569213,0.20840425491333,61782.0,2429882.5987514276,-1.0,-1112114.9382132627,0.304887864680587,1.098000049591064,1,10U,-1.0,6199,0.01098688999869,1.0,0.304887864680587,14.080812457224999,0.005493444999346,0.0,336.1655196245606,34.1535444,1.386127710342407,0.005493444999346,1,0.045531916618347,0.06521276473999,44.12150102500004,0.100000372417427,1.0,0.045531916618347,0.989361702128,3,0.011862197890878
3,0.01000576280836,6201.0,2862.0,21477.18023971351,0.2410849689529,66.19317048986633,0.005901476404448,0.408627574777622,0.408013877868652,61784.0,2423689.3802710064,-1.0,-1105392.0083200466,0.300517601531405,1.097283840179443,1,10U,-1.0,6201,0.01000576280836,1.0,0.300517601531405,12.696297977224999,0.00500288140418,0.0,28.02762815202662,41.0761168,1.446682572364807,0.00500288140418,1,0.042837677001953,0.066058745384216,44.07536665500004,0.100000002050564,1.0,0.042593441009521,0.999855051457,3,0.406711012125015
4,0.011058327458802,6203.0,2440.0,25.237596051343115,0.000534482598305,0.0,0.0,0.980869102069494,0.01,61786.0,2430216.7061964236,1.8,-1111744.9215741772,0.304869874890872,1.098000049591064,1,10U,1.8,6203,0.011058327458802,1.0,0.304869874890872,14.080812457224999,0.005529163729402,0.0,218.8404974735681,34.1535444,1.116931080818176,0.005529163729402,1,0.020258619785309,0.021551723480225,44.12495216600007,0.100000372417427,1.0,0.020258619785309,0.974137931034,1,0.015498523600399
5,0.010012793957513,6228.0,2732.0,9778.312696418596,0.150512755246929,84.89658977790735,0.181532791919743,0.670370956613921,0.303200931549072,61811.0,2427101.788709227,-1.0,-1112572.40653795,0.300985334316663,1.121978759765625,1,10U,-1.0,6228,0.010012793957513,1.0,0.300985334316663,13.122807177224999,0.005006396978757,0.0,351.69610826006095,38.9435708,1.28410267829895,0.005006396978757,1,0.047368454933167,0.059427647590637,44.09622732000008,0.100000007486216,1.0,0.047347755432129,1.00020473623,3,0.266980975866318
6,0.010033619442162,6229.0,2502.0,6872.420727773418,0.067969831865015,436.18498569942756,0.631458057002362,0.779092872702649,0.169880619049072,61812.0,2431974.748707,1.8,-1116176.8545445558,0.302011513414335,1.159441113471985,1,10U,1.8,6229,0.010033619442162,1.0,0.302011513414335,13.877400377225001,0.005016809721081,0.0,223.10299710345478,35.17060479999999,1.271680235862732,0.005016809721081,1,0.043452167510986,0.054292001724243,44.13470789400009,0.100000058903422,1.0,0.04342887878418,0.999708841513,3,0.247905224561691
7,0.010069464459929,6230.0,2396.0,2288.840492369819,0.096683130399661,852.6049148554579,0.999611310854144,0.732617203698301,0.212645034790039,61813.0,2431538.3107788507,-1.0,-1120902.32906661,0.302845342785229,1.206750273704529,1,10U,-1.0,6230,0.010069464459929,1.0,0.302845342785229,14.225169417225,0.005034732229965,0.0,305.8164372815287,33.4317596,1.347484707832336,0.005034732229965,2,0.045210375785828,0.059169178009033,44.124581635000084,0.10000011077738,1.0,0.045210375785828,1.00019434457,3,0.138205960392952
8,0.010003685179885,6232.0,2766.0,35188.48341538034,0.161384412987256,1738.8092767687242,0.980685854410779,0.623634791644604,0.314114818572998,61815.0,2425121.06373531,0.0,-1124810.7410231736,0.300868118604653,1.167146921157837,1,10U,0.0,6232,0.010003685179885,1.0,0.300868118604653,13.011258617225,0.005001842589942,0.0,54.286208140017955,39.5013136,1.381192088127136,0.005001842589942,1,0.046499881744385,0.061386179924011,44.06247028800004,0.100000005879361,1.0,0.046352367401123,0.999987359852,3,0.299949496984482
9,0.010002396758918,6247.0,2943.0,40792.3114077235,0.180437171533782,35.5971366211312,0.006815406089156,0.503728493841654,0.32538257598877,61830.0,2427713.806008471,0.0,-1098098.6758207362,0.300461854288488,1.130945205688477,1,10U,0.0,6247,0.010002396758918,1.0,0.300461854288488,12.430549937225,0.005001198379459,0.0,240.01214073944024,42.404856999999986,1.411553621292114,0.005001198379459,1,0.044491624832153,0.063147954940796,44.120581997000045,0.100000001262642,1.0,0.044341630935669,1.00007633255,3,0.377637267112732
10,0.010011642607481,6256.0,2852.0,13920.490617245612,0.266295782142612,18.254278601860666,0.026962271986711,0.411426469428542,0.43697681427002,61839.0,2437034.6363740005,-1.0,-1100047.2854999397,0.3007087414506,1.148115277290344,1,10U,-1.0,6256,0.010011642607481,1.0,0.3007087414506,12.729106377225001,0.00500582130374,0.0,300.82324333536474,40.91207479999999,1.504476070404053,0.00500582130374,1,0.042900838851929,0.067018656730652,44.200771073000055,0.100000004985509,1.0,0.042895569801331,0.999792352171,3,0.396065711975098
11,0.010019126884305,6262.0,2748.0,14131.640844654807,0.108013646419984,1398.9956417290791,0.781730042810375,0.670254200101626,0.219309215545654,61845.0,2436749.9643208645,-1.0,-1115804.9606057797,0.301333598622402,1.168467164039612,1,10U,-1.0,6262,0.010019126884305,1.0,0.301333598622402,13.070313737225,0.005009563442153,0.0,264.3737352117314,39.206038,1.379408717155457,0.005009563442153,1,0.044325108528137,0.0586314868927,44.17756594400004,0.100000028901786,1.0,0.044239645004272,1.00011017376,3,0.367700487375259
12,0.010015132455016,6263.0,2740.0,11987.511850904115,0.202185115647757,628.7145519194878,0.667643621658721,0.509765021159935,0.353016548156738,61846.0,2438159.4649888203,0.0,-1124497.3767747637,0.301567035495065,1.175771713256836,1,10U,0.0,6263,0.010015132455016,1.0,0.301567035495065,13.096560457225001,0.005007566227508,0.0,99.42752189555502,39.0748044,1.43816864490509,0.005007566227508,1,0.048102540969849,0.0653857421875,44.17853990700007,0.100000028017329,1.0,0.048007011413574,0.999870151552,3,0.249341830611229
13,0.010011384982733,6264.0,2843.0,16989.342388140558,0.154147685935312,0.0,0.0,0.52165529876141,0.301856555938721,61847.0,2436485.15616446,1.0,-1107682.442942977,0.30087937627004,1.159677386283875,1,10U,1.0,6264,0.010011384982733,1.0,0.30087937627004,12.758633937225,0.005005692491367,0.0,149.50755643039506,40.76443700000001,1.407969117164612,0.005005692491367,1,0.042858805656433,0.059682369232178,44.18591085200006,0.100000009094804,1.0,0.042806434631348,1.00018329886,3,0.386850744485855
14,0.010695637639113,6268.0,3026.0,553.6812695547799,0.080582589125156,0.0,0.0,0.700134862965072,0.210285263061523,61851.0,2442043.788849352,0.0,-1100112.450389212,0.301072426131615,1.168770551681519,1,10U,0.0,6268,0.010695637639113,1.0,0.301072426131615,12.158240217225,0.005347818819557,0.0,116.63256783657401,43.7664056,1.303735613822937,0.005347818819557,1,0.03860586643219,0.047521090507507,44.24514736800006,0.100000031811982,1.0,0.038521494865417,1.00040176778,2,0.507471442222595
15,0.0100617533906,6269.0,3072.0,887.4222086095714,0.110025251349566,0.0,0.0,0.600403991443627,0.229516410827637,61852.0,2441961.5085628964,1.8,-1099100.323255835,0.300158176305999,1.177456021308899,1,10U,1.8,6269,0.0100617533906,1.0,0.300158176305999,12.007321577225,0.0050308766953,0.0,234.94882845394346,44.5209988,1.455706715583801,0.0050308766953,1,0.036021046638489,0.054535202980042,44.245736504000035,0.100000000097224,1.0,0.035968430042267,0.999749436232,3,0.497544437646866
16,0.010010393371063,6270.0,2773.0,13783.213784796584,0.230681908580317,0.0,0.0,0.544516766978229,0.412636604309082,61853.0,2441511.4545369893,-1.0,-1112164.0573051758,0.300745008065031,1.126599431037903,1,10U,-1.0,6270,0.010010393371063,1.0,0.300745008065031,12.988292737225,0.005005196685531,0.0,341.205776677244,39.616142999999994,1.384090304374695,0.005005196685531,1,0.045553369522095,0.063295531272888,44.224620848000086,0.100000004762903,1.0,0.045528044700623,0.999725775491,3,0.355452805757523
17,0.01002415647855,6306.0,2610.0,6060.385394806396,0.208806797396232,113.65893521919972,0.20699526553382,0.558015976702482,0.368100357055664,61889.0,2444174.9583985005,-1.0,-1123887.9562750906,0.302044308831821,1.162243247032166,1,10U,-1.0,6306,0.01002415647855,1.0,0.302044308831821,13.523069657225001,0.005012078239275,0.0,51.18117891523172,36.9422584,1.394201993942261,0.005012078239275,1,0.049315152168274,0.065300030708313,44.23271806100007,0.100000046081904,1.0,0.049191837310791,1.00014680515,3,0.170473158359528
18,0.010008734613454,6324.0,2748.0,18941.102162832656,0.153308285974033,0.0,0.0,0.597642971973496,0.327968101501465,61907.0,2447582.782037476,0.0,-1111043.8513895944,0.300870697349779,1.12704861164093,1,10U,0.0,6324,0.010008734613454,1.0,0.300870697349779,13.070313737225,0.005004367306727,0.0,190.03844451461484,39.206038,1.325274229049683,0.005004367306727,1,0.041904592514038,0.055888175964355,44.27997692000008,0.100000007505703,1.0,0.04186936378479,1.00019964299,3,0.35276386141777
19,0.010012709722855,6336.0,2638.0,15192.751054827726,0.127759187082688,1225.5083776923498,0.8892385608478,0.650421708909208,0.272988224029541,61919.0,2448957.969211083,0.0,-1117712.0772918146,0.301440250704093,1.168991446495056,1,10U,0.0,6336,0.010012709722855,1.0,0.301440250704093,13.431206137225,0.005006354861428,0.0,249.2583450645813,37.401576,1.347989201545715,0.005006354861428,1,0.044162740707397,0.057004451751709,44.28336548700008,0.100000024430903,1.0,0.044122776985168,0.999941450277,3,0.277816653251648
20,0.010002705313129,6388.0,2604.0,48376.25136472094,0.349914328901814,6770.949637532824,0.942992295386426,0.273181904463665,0.508654251098633,61971.0,2459601.2050589044,0.0,-1122180.7462561466,0.301188284761839,1.140644669532776,1,10U,0.0,6388,0.010002705313129,1.0,0.301188284761839,13.542754697225,0.005001352656564,0.0,274.3225960170601,36.8438332,1.594244599342346,0.005001352656564,1,0.042084016799927,0.07229745388031,44.37187303600007,0.100000011781792,1.0,0.041999659538269,0.999967820826,3,0.240110740065575
21,0.010001261669951,6389.0,2422.0,88499.76886029317,0.11761352702733,25050.084408325445,0.999992461023491,0.594234291008701,0.272912731170654,61972.0,2453462.206569558,-1.8,-1133622.5302725043,0.303034264635292,1.387420177459717,1,10U,-1.8,6389,0.010001261669951,1.0,0.303034264635292,14.139867577225,0.005000630834976,0.0,7.544466981015174,33.8582688,1.623215794563293,0.005000630834976,2,0.03569260597229,0.048583450317383,44.30207894000006,0.100000116200694,1.0,0.035616638660431,1.00002010394,3,0.095525048673153
22,0.010010537340031,6446.0,2390.0,6161.093569157077,0.288616463378821,2515.7295611046497,0.99982225894928,0.256318757329101,0.503364028930664,62029.0,2478786.365200484,-1.8,-1138237.3819127697,0.304552464725048,1.487378001213074,1,10U,-1.8,6446,0.010010537340031,1.0,0.304552464725048,14.244854457225,0.005005268670016,0.000177739243954,62.71449812868863,33.3333344,2.123084783554077,0.005005268670016,2,0.028770637512207,0.057411942481995,44.52053627400005,0.100000327450251,1.0,0.028766300678253,1.00079476898,3,0.039322335273027
23,0.010000773721222,6454.0,2390.0,91368.82803411424,0.159394708105983,35895.8187318455,0.999618351459503,0.426401922757307,0.338933486938477,62037.0,2470989.479484072,-1.8,-1146759.5504097808,0.304087476546728,1.406868100166321,1,10U,-1.8,6454,0.010000773721222,1.0,0.304087476546728,14.244854457225,0.005000386860611,0.000381644628942,13.609067435367507,33.3333344,1.818309545516968,0.005000386860611,2,0.029865944385529,0.049634275436401,44.43976969600004,0.100000243024028,1.0,0.029856474399567,1.00009493648,3,0.047293171286583
24,0.010013781169236,6456.0,2358.0,297.55618847942714,0.068493483056642,150.69621737772943,0.995382308959961,0.587076377774511,0.21964017868042,62039.0,2482811.4193378463,1.8,-1134946.6721545141,0.301228368491849,1.232999920845032,1,10U,1.8,6456,0.010013781169236,1.0,0.301228368491849,14.349841337225,0.005006890584618,0.004617691040039,268.6681759913041,32.8084,1.485638618469238,0.005006890584618,2,0.015929535627365,0.031296851634979,44.560712942000066,0.100000005875993,1.0,0.015929535627365,1.00299850075,3,0.009486956521869
25,0.010181683680168,6467.0,2382.0,778.4010228828757,0.203254411164164,205.61241510116255,0.994708928377389,0.379376322725044,0.370014266967773,62050.0,2482544.949781716,1.0,-1136127.9430600423,0.304524734843884,1.362860441207886,1,10U,1.0,6467,0.010181683680168,1.0,0.304524734843884,14.271101177225,0.005090841840084,0.003864155113697,133.24937838399205,33.2021008,1.839075326919556,0.005090841840084,2,0.033070776462555,0.057725458145142,44.55674929300005,0.100000368852843,1.0,0.033030822277069,0.998858447489,3,0.082325406372547
26,0.010146014331158,6473.0,2538.0,2170.530525384952,0.806674504492025,26.121444776938468,0.196495493961778,0.101355123918057,0.843814086914062,62056.0,2480559.1921086274,1.2,-1142572.0467991605,0.306915809301674,1.593824744224548,1,10U,1.2,6473,0.010146014331158,1.0,0.306915809301674,13.759290137225001,0.005073007165579,0.000898934006691,186.6424427843881,35.76115599999999,2.5996413230896,0.005073007165579,1,0.048936038017273,0.096073188781738,44.530379104000076,0.100001474383409,1.0,0.048917589187622,1.0004100041,3,0.11624925583601
27,0.010038956368902,6477.0,2445.0,5406.949974065338,0.420761751571645,1299.906297282933,0.997876732065762,0.20211180775429,0.589960556030273,62060.0,2482325.767717799,1.2,-1139517.5442020185,0.3054641049292,1.505869150161743,1,10U,1.2,6477,0.010038956368902,1.0,0.3054641049292,14.064408257225,0.005019478184451,0.001917813867331,143.4566135197688,34.2355654,2.265128135681152,0.005019478184451,1,0.036354222297668,0.071672897338867,44.550207829000044,0.100000687688119,1.0,0.036340661048889,0.999095952332,3,0.099624447524548
28,0.010043104050364,6478.0,2551.0,6910.091973002423,0.853664658581576,38.55025434650191,0.128495575221239,0.092956187487678,0.872045669555664,62061.0,2478892.177583065,-1.0,-1144064.9230533913,0.308532420280813,1.722508549690247,1,10U,-1.0,6478,0.010043104050364,1.0,0.308532420280813,13.716639217225001,0.005021552025182,8.9782783762e-05,86.43045331937927,35.9744106,2.836353540420532,0.005021552025182,1,0.049670796394348,0.098175058364868,44.51355472700004,0.100002544960213,1.0,0.049669833183289,0.999903459372,3,0.09107667952776
29,0.010096756638606,6494.0,2465.0,3351.5441388964373,0.639838315385391,62.39297174855266,0.17338132086429,0.147680378807837,0.723626098632812,62077.0,2485663.2129683606,0.0,-1136343.425624568,0.306653399357065,1.574546217918396,1,10U,0.0,6494,0.010096756638606,1.0,0.306653399357065,13.998791457225,0.005048378319303,0.000833222791553,93.83606611314673,34.5636494,2.506918430328369,0.005048378319303,1,0.046087965965271,0.089679584503174,44.584132053000076,0.100001342173654,1.0,0.0460813331604,0.999668303038,3,0.122731231153011
30,0.010078193535554,6495.0,2392.0,3025.5613797644346,0.491758137146899,17.513132264499845,0.071300639978061,0.200569618251128,0.6045849609375,62078.0,2485971.1787176616,0.0,-1133371.5598138217,0.306438116723896,1.238397598266602,1,10U,0.0,6495,0.010078193535554,1.0,0.306438116723896,14.238292777225,0.005039096767777,0.000850672721863,251.23931083677115,33.3661428,1.861870050430298,0.005039096767777,2,0.046009116172791,0.083669586181641,44.59088712300007,0.100001109189796,1.0,0.045941476821899,1.00022057202,3,0.095412909984589
31,0.01000191576085,6552.0,2492.0,100492.70597178569,0.258879706902808,16194.749228956092,0.999678254127502,0.37134352903904,0.443509521484375,62135.0,2479949.9371089283,-1.8,-1124704.963340588,0.303769652563307,1.186779975891113,1,10U,-1.8,6552,0.01000191576085,1.0,0.303769652563307,13.910208777225,0.005000957880425,0.000321748331189,309.8277676587502,35.0065628,1.534302592277527,0.005000957880425,2,0.040367112159729,0.062971568107605,44.549105259000044,0.100000248484339,1.0,0.040329203605652,0.999920337415,3,0.127842456102371
32,0.010006928936143,6592.0,2635.0,63821.715504989676,0.188369430302719,38.69046806850249,0.004718000181194,0.629170117055155,0.374315490722656,62175.0,2492505.000642009,-1.0,-1112040.1066255812,0.303119572304968,1.158233046531677,1,10U,-1.0,6592,0.010006928936143,1.0,0.303119572304968,13.441048657225,0.005003464468072,0.0,19.556572793046104,37.3523634,1.356273651123047,0.005003464468072,1,0.046129531860352,0.058911409378052,44.677478207000036,0.100000260167927,1.0,0.046107058525085,0.999965155095,3,0.289189636707306
33,0.010005526922285,6599.0,2571.0,48040.59520294493,0.247740844003489,0.0,0.0,0.512299988584956,0.425724143981934,62182.0,2498311.650386071,0.0,-1102784.768949272,0.302010250492657,1.133557200431824,1,10U,0.0,6599,0.010005526922285,1.0,0.302010250492657,13.651022417225,0.005002763461143,0.0,242.26774970918433,36.302494599999996,1.40836489200592,0.005002763461143,1,0.047148199081421,0.065511288642883,44.74130310000004,0.100000065594047,1.0,0.047124729156494,1.00005092498,3,0.274854302406311
34,0.010013331017524,6632.0,2584.0,15878.326377499776,0.244061578800111,0.0,0.0,0.470399806776248,0.408439788818359,62215.0,2507883.1722103283,-1.0,-1116049.8162654694,0.301960381547991,1.243926405906677,1,10U,-1.0,6632,0.010013331017524,1.0,0.301960381547991,13.608371497225,0.005006665508762,0.0,51.141697384391215,36.5157492,1.537274599075317,0.005006665508762,2,0.04902416229248,0.066601161956787,44.80872457000004,0.100000052130659,1.0,0.048976678848267,1.00001400658,3,0.236557051539421
35,0.010257356795138,6633.0,2038.0,713.202903643978,0.048773515676962,0.0,0.0,0.795061265094346,0.101680173873901,62216.0,2513232.1765297297,-1.0,-1114143.677779274,0.303726078229652,1.404000043869019,1,10U,-1.0,6633,0.010257356795138,1.0,0.303726078229652,15.399710137225,0.005128678397569,0.0,316.81273791130667,27.559056,1.548134684562683,0.005128678397569,2,0.048834166526794,0.0573597240448,44.858786330000044,0.100000236719689,1.0,0.048834166526794,0.999688279302,2,0.123870976269245
36,0.011393654422337,6642.0,2105.0,540.2125283289076,0.202628475753645,0.0,0.0,0.44497564258234,0.344476928710937,62225.0,2515004.2182380017,1.2,-1114651.9443956,0.30486096296458,1.404000043869019,1,10U,1.2,6642,0.011393654422337,1.0,0.30486096296458,15.179893857225,0.00569682721117,0.001585667282343,182.7184275574561,28.6581374,1.787263631820679,0.00569682721117,2,0.044518122673035,0.065910215377808,44.87385039800006,0.100001065347032,1.0,0.044431629180908,1.00041186161,3,0.307743102312088
37,0.010013235929617,6672.0,2189.0,14024.643519520392,0.172192871431766,222.95329189027464,0.563856606047153,0.520338741634943,0.289135093688965,62255.0,2516503.137691239,-1.0,-1121714.0044329856,0.301787691943009,1.403840184211731,1,10U,-1.0,6672,0.010013235929617,1.0,0.301787691943009,14.904303297224999,0.005006617964809,5.8029838838e-05,26.798348950283575,30.0360902,1.737306237220764,0.005006617964809,2,0.048965768814087,0.066275782585144,44.87770312500004,0.100000038469487,1.0,0.048854465484619,0.999873158821,3,0.229565396904945
38,0.010007380694812,6683.0,2567.0,55578.69092881346,0.136000679580793,0.0,0.0,0.72988511571318,0.290981941223145,62266.0,2512341.3026763946,-1.0,-1102629.9583747573,0.30224078169015,1.178703546524048,1,10U,-1.0,6683,0.010007380694812,1.0,0.30224078169015,13.664145777225,0.005003690347406,0.0,242.40494650984272,36.236877799999995,1.333770751953125,0.005003690347406,1,0.046356716156006,0.055823650360107,44.86616011000007,0.100000122930404,1.0,0.046279888153076,0.999991997183,2,0.344417124986649
39,0.010095867280061,6685.0,1913.0,2866.857431910433,0.106918968963226,50.00984208870488,0.619592181017721,0.58864060418148,0.207025890350342,62268.0,2520928.36896272,-1.0,-1128513.016813675,0.303408652920666,1.404000043869019,1,10U,-1.0,6685,0.010095867280061,1.0,0.303408652920666,15.809815137225002,0.005047933640031,0.000598542392254,16.4670636292615,25.508530999999998,1.677326679229736,0.005047933640031,2,0.045292291641235,0.059606142044067,44.907840573000044,0.100000227597033,1.0,0.045236473083496,0.999379748798,3,0.18792587518692
40,0.010031875519463,6686.0,2271.0,13395.501888330526,0.137435561869694,24.53170260164697,0.006525637619554,0.549787370555806,0.250393867492676,62269.0,2519905.7981310636,1.8,-1117758.3817841914,0.303430387682261,1.356321454048157,1,10U,1.8,6686,0.010031875519463,1.0,0.303430387682261,14.635274417225,0.005015937759732,0.000326115824282,231.5931862118561,31.381234599999996,1.621421813964844,0.005015937759732,2,0.047105474472046,0.062191486358643,44.913240071000075,0.100000310607273,1.0,0.047074089050293,1.00014944208,3,0.26321542263031
